tendigit_fips,year,subdivisionname,subdivisiontype,county,taxtype,purpose2,description,duration,millagepercent,votesfor,votesagainst,votes_pct_for,votes_pct_against,fips_id,margin_against,failed_levy,close_3,close_5,close_7_5
3902351912,2010,Moorefield,Township,Clark,Property,roads,R,5,1,3646,743,83.0713119506836,16.928688049316406,3902351912,-33.071311950683594,0,0,0,0
3902351912,2014,Moorefield,Township,Clark,Property,roads,A,5,1,3668,2114,63.438255310058594,36.561744689941406,3902351912,-13.438255310058594,0,0,0,0
3902351912,2015,Moorefield,Township,Clark,Property,roads,R,5,1,3493,1143,75.345123291015625,24.654876708984375,3902351912,-25.345123291015625,0,0,0,0
3902351912,2019,Moorefield,Township,Clark,property,roads,R,5,1,1077,410,72.427703857421875,27.572296142578125,3902351912,-22.427703857421875,0,0,0,0
3902354334,1998,New Carlisle,City,Clark,Income,roads,A,1000,.5,1126,711,61.295589447021484,38.704410552978516,3954334,-11.295589447021484,0,0,0,0
3902354334,2000,New Carlisle,City,Clark,income,roads,A,1000,.4,2071,1065,66.03954315185547,33.96045684814453,3954334,-16.03954315185547,0,0,0,0
3902354334,2014,New Carlisle,City,Clark,Property,roads,A,1000,2,729,922,44.15505599975586,55.84494400024414,3954334,5.844944000244141,1,0,0,1
3902354334,2016,New Carlisle,City,Clark,Income,roads,A,5,.5,508,1009,33.487144470214844,66.51285552978516,3954334,16.512855529785156,1,0,0,0
3902356588,2008,North Hampton,Village,Clark,Property,roads,R,5,2.5,665,452,59.53446578979492,40.46553421020508,3956588,-9.534465789794922,0,0,0,0
3902362610,1997,Pike,Township,Clark,Property,roads,R,-999,2,847,288,74.62554931640625,25.37445068359375,3902362610,-24.62554931640625,0,0,0,0
3902362610,2002,Pike,Township,Clark,Property,roads,R,5,1,691,305,69.37751007080078,30.62248992919922,3902362610,-19.37751007080078,0,0,0,0
3902362610,2003,Pike,Township,Clark,Property,roads,R,5,2,667,297,69.19087219238281,30.809127807617188,3902362610,-19.190872192382813,0,0,0,0
3902362610,2008,Pike,Township,Clark,Property,roads,R,5,1,558,452,55.24752426147461,44.75247573852539,3902362610,-5.247524261474609,0,0,0,1
3902362610,2013,Pike,Township,Clark,Property,roads,R,5,2,991,178,84.77330780029297,15.226692199707031,3902362610,-34.77330780029297,0,0,0,0
3902362610,2016,Pike,Township,Clark,Property,roads,A,5,1.5,489,849,36.54708480834961,63.45291519165039,3902362610,13.45291519165039,1,0,0,0
3902362610,2018,Pike,Township,Clark,Property,roads,R,5,2,484,377,56.21370315551758,43.78629684448242,3902362610,-6.213703155517578,0,0,0,1
3902363226,1993,Pleasant,Township,Clark,Property,roads,R,5,1.4,562,165,77.303985595703125,22.696014404296875,3902363226,-27.303985595703125,0,0,0,0
3902363226,1994,Pleasant,Township,Clark,Property,roads,R,5,1.4,280,273,50.632911682128906,49.367088317871094,3902363226,-0.63291168212890625,0,1,1,1
3902363226,2000,Pleasant,Township,Clark,Property,roads,R,5,1.4,578,423,57.74225616455078,42.25774383544922,3902363226,-7.742256164550781,0,0,0,0
3902363226,2003,Pleasant,Township,Clark,Property,roads,R,5,1.4,475,196,70.78986358642578,29.21013641357422,3902363226,-20.78986358642578,0,0,0,0
3902363226,2009,Pleasant,Township,Clark,Property,roads,R,5,1.4,397,313,55.91549301147461,44.08450698852539,3902363226,-5.915493011474609,0,0,0,1
3902363226,2012,Pleasant,Township,Clark,Property,roads,R,5,1.4,590,532,52.58467102050781,47.41532897949219,3902363226,-2.5846710205078125,0,1,1,1
3902373124,1995,South Charleston,Village,Clark,Income,roads,A,8,.25,188,2295,7.571485996246338,92.42851257324219,3973124,42.42851257324219,1,0,0,0
3902374118,2017,Springfield,City,Clark,Income,roads,A,5,.25,5528,1501,78.64561462402344,21.354385375976563,3974118,-28.645614624023438,0,0,0,0
3902374119,1998,Springfield,Township,Clark,Property,roads,R,5,1,2793,680,80.4203872680664,19.579612731933594,3902374119,-30.420387268066406,0,0,0,0
3902374119,2000,Springfield,Township,Clark,Property,roads,R,5,1,1877,1905,49.629825592041016,50.370174407958984,3902374119,0.3701744079589844,1,1,1,1
3902374119,2003,Springfield,Township,Clark,Property,roads,R,5,1,3567,912,79.63831329345703,20.36168670654297,3902374119,-29.63831329345703,0,0,0,0
3902374119,2006,Springfield,Township,Clark,Property,roads,R,5,1,1374,1799,43.3028678894043,56.6971321105957,3902374119,6.697132110595703,1,0,0,1
3902374119,2011,Springfield,Township,Clark,Property,roads,R,5,1,1617,1309,55.26315689086914,44.73684310913086,3902374119,-5.263156890869141,0,0,0,1
3902374119,2014,Springfield,Township,Clark,Property,roads,A,5,1,2992,1091,73.279449462890625,26.720550537109375,3902374119,-23.279449462890625,0,0,0,0
3902374119,2016,Springfield,Township,Clark,Property,roads,R,5,1,3015,3223,48.33279800415039,51.66720199584961,3902374119,1.6672019958496094,1,1,1,1
3902374119,2017,Springfield,Township,Clark,Property,roads,A,5,1,2096,675,75.64056396484375,24.35943603515625,3902374119,-25.64056396484375,0,0,0,0
3902374119,2018,Springfield,Township,Clark,Property,roads,A,5,1.5,3108,1250,71.3171157836914,28.682884216308594,3902374119,-21.317115783691406,0,0,0,0
3902374119,2019,Springfield,Township,Clark,property,roads,R,5,1,1202,440,73.20340728759766,26.796592712402344,3902374119,-23.203407287597656,0,0,0,0
3902506068,1996,Bethel,Village,Clermont,Property,roads,R,5,2,485,258,65.275909423828125,34.724090576171875,3906068,-15.275909423828125,0,0,0,0
3902506068,2001,Bethel,Village,Clermont,Property,roads,R,5,2,197,174,53.0997314453125,46.9002685546875,3906068,-3.0997314453125,0,0,1,1
3902506068,2006,Bethel,Village,Clermont,Property,roads,R,5,2,379,279,57.598785400390625,42.401214599609375,3906068,-7.598785400390625,0,0,0,0
3902506068,2011,Bethel,Village,Clermont,Property,roads,R,5,2,401,198,66.94490814208984,33.055091857910156,3906068,-16.944908142089844,0,0,0,0
3902506068,2016,Bethel,Village,Clermont,Property,roads,R,cpt,2,305,256,54.36720275878906,45.63279724121094,3906068,-4.3672027587890625,0,0,1,1
3902537716,1994,Jackson,Township,Clermont,Property,roads,A,-999,1,312,522,37.410072326660156,62.589927673339844,3902537716,12.589927673339844,1,0,0,0
3902549322,2000,Miami,Township,Clermont,Property,roads,A,cpt,1,12469,401,96.88422393798828,3.1157760620117188,3902549322,-46.88422393798828,0,0,0,0
3902552416,2003,Moscow,Village,Clermont,Property,roads,A,5,2,24,5,82.75862121582031,17.241378784179688,3952416,-32.75862121582031,0,0,0,0
3902555384,2016,New Richmond,Village,Clermont,Property,roads,A,5,2.5,296,781,27.48375129699707,72.51625061035156,3955384,22.516250610351563,1,0,0,0
3902562540,2006,Pierce,Township,Clermont,Property,roads,A,1000,1.5,2502,1015,71.14017486572266,28.859825134277344,3902562540,-21.140174865722656,0,0,0,0
3902582110,1993,Wayne,Township,Clermont,Property,roads,A,5,2,211,515,29.0633602142334,70.93663787841797,3902582110,20.93663787841797,1,0,0,0
3902781144,1995,Washington,Township,Clinton,Property,roads,R,5,1.5,438,71,86.05107879638672,13.948921203613281,3902781144,-36.05107879638672,0,0,0,0
3902781144,1998,Washington,Township,Clinton,Property,roads,A,5,1.5,246,177,58.156028747558594,41.843971252441406,3902781144,-8.156028747558594,0,0,0,0
3902781144,2005,Washington,Township,Clinton,Property,roads,R,5,1.5,407,201,66.94078826904297,33.05921173095703,3902781144,-16.94078826904297,0,0,0,0
3902781144,2010,Washington,Township,Clinton,Property,roads,R,5,1.5,336,220,60.43165588378906,39.56834411621094,3902781144,-10.431655883789063,0,0,0,0
3902781144,2015,Washington,Township,Clinton,Property,roads,R,5,1.5,432,154,73.72013854980469,26.279861450195313,3902781144,-23.720138549804688,0,0,0,0
3902910562,1991,Butler,Township,Columbiana,Property,roads,R,5,3,718,347,67.41783905029297,32.58216094970703,3902910562,-17.41783905029297,0,0,0,0
3902910562,1995,Butler,Township,Columbiana,Property,roads,R,5,3.5,548,196,73.655914306640625,26.344085693359375,3902910562,-23.655914306640625,0,0,0,0
3902910562,1996,Butler,Township,Columbiana,Property,roads,R,5,3,868,682,56,44,3902910562,-6,0,0,0,1
3902910562,2000,Butler,Township,Columbiana,Property,roads,R,5,3.5,1046,638,62.114013671875,37.885986328125,3902910562,-12.114013671875,0,0,0,0
3902910562,2001,Butler,Township,Columbiana,Property,roads,R,5,3,759,318,70.473541259765625,29.526458740234375,3902910562,-20.473541259765625,0,0,0,0
3902910562,2006,Butler,Township,Columbiana,Property,roads,R,5,3.5,414,361,53.41935348510742,46.58064651489258,3902910562,-3.419353485107422,0,0,1,1
3902910562,2010,Butler,Township,Columbiana,Property,roads,R,5,3.5,947,425,69.02332305908203,30.97667694091797,3902910562,-19.02332305908203,0,0,0,0
3902910562,2011,Butler,Township,Columbiana,Property,roads,R,5,3,995,423,70.16925048828125,29.83074951171875,3902910562,-20.16925048828125,0,0,0,0
3902910562,2014,Butler,Township,Columbiana,Property,roads,A,5,1.5,510,656,43.739280700683594,56.260719299316406,3902910562,6.260719299316406,1,0,0,1
3902910562,2015,Butler,Township,Columbiana,Property,roads,A,5,1.5,178,177,50.140846252441406,49.859153747558594,3902910562,-0.14084625244140625,0,1,1,1
3902910562,2016,Butler,Township,Columbiana,Property,roads,R,5,3.5,683,394,63.416900634765625,36.583099365234375,3902910562,-13.416900634765625,0,0,0,0
3902910562,2019,Butler,Township,Columbiana,property,roads,R,5,1.5,767,298,72.0187759399414,27.981224060058594,3902910562,-22.018775939941406,0,0,0,0
3902910562,2020,Butler,Township,Columbiana,property,roads,R,5,3.5,1399,576,70.83544158935547,29.16455841064453,3902910562,-20.83544158935547,0,0,0,0
3902910562,2021,Butler,Township,Columbiana,property,roads,R,5,3,635,145,81.4102554321289,18.589744567871094,3902910562,-31.410255432128906,0,0,0,0
3902912910,1991,Center,Township,Columbiana,Property,roads,R,-999,1.5,441,234,65.33333587646484,34.666664123535156,3902912910,-15.333335876464844,0,0,0,0
3902912910,2000,Center,Township,Columbiana,Property,roads,R,5,1.5,655,650,50.19157028198242,49.80842971801758,3902912910,-0.19157028198242188,0,1,1,1
3902912910,2004,Center,Township,Columbiana,Property,roads,R,5,2,501,884,36.17328643798828,63.82671356201172,3902912910,13.826713562011719,1,0,0,0
3902912910,2005,Center,Township,Columbiana,Property,roads,R,5,1.5,513,386,57.06340408325195,42.93659591674805,3902912910,-7.063404083251953,0,0,0,1
3902912910,2009,Center,Township,Columbiana,Property,roads,R,5,2,542,320,62.87702941894531,37.12297058105469,3902912910,-12.877029418945313,0,0,0,0
3902912910,2010,Center,Township,Columbiana,Property,roads,R,5,1.5,685,386,63.95891571044922,36.04108428955078,3902912910,-13.958915710449219,0,0,0,0
3902912910,2014,Center,Township,Columbiana,Property,roads,R,5,2,574,510,52.952030181884766,47.047969818115234,3902912910,-2.9520301818847656,0,1,1,1
3902912910,2015,Center,Township,Columbiana,Property,roads,R,5,1.5,639,348,64.74163818359375,35.25836181640625,3902912910,-14.74163818359375,0,0,0,0
3902912910,2020,Center,Township,Columbiana,property,roads,R,5,1.5,1017,544,65.150543212890625,34.849456787109375,3902912910,-15.150543212890625,0,0,0,0
3902923730,2007,East Liverpool,City,Columbiana,Property,roads,A,5,.5,810,882,47.87234115600586,52.12765884399414,3923730,2.1276588439941406,1,1,1,1
3902923730,2010,East Liverpool,City,Columbiana,Property,roads,A,5,5,971,1167,45.41627502441406,54.58372497558594,3923730,4.5837249755859375,1,0,1,1
3902923730,2011,East Liverpool,City,Columbiana,Property,roads,A,5,.75,437,687,38.879005432128906,61.120994567871094,3923730,11.120994567871094,1,0,0,0
3902923730,2012,East Liverpool,City,Columbiana,property,roads,A,5,5,544,546,49.90825653076172,50.09174346923828,3923730,0.09174346923828125,1,1,1,1
3902923730,2017,East Liverpool,City,Columbiana,Property,roads,R,5,5,806,579,58.1949462890625,41.8050537109375,3923730,-8.1949462890625,0,0,0,0
3902923940,1995,East Palestine,City,Columbiana,Property,roads,A,5,5,481,775,38.29617691040039,61.70382308959961,3923940,11.70382308959961,1,0,0,0
3902923940,2008,East Palestine,City,Columbiana,Property,roads,A,5,6,774,1235,38.52663040161133,61.47336959838867,3923940,11.473369598388672,1,0,0,0
3902923940,2009,East Palestine,City,Columbiana,Property,roads,A,5,5,514,633,44.81255340576172,55.18744659423828,3923940,5.187446594238281,1,0,0,1
3902923940,2010,East Palestine,City,Columbiana,Property,roads,A,5,5,328,301,52.146263122558594,47.853736877441406,3923940,-2.1462631225585938,0,1,1,1
3902923940,2014,East Palestine,Village,Columbiana,Property,roads,R,5,5,894,258,77.60416412353516,22.395835876464844,3923940,-27.604164123535156,0,0,0,0
3902923940,2019,East Palestine,Village,Columbiana,property,roads,R,5,5,665,379,63.69731903076172,36.30268096923828,3923940,-13.697319030761719,0,0,0,0
3902924906,1992,Elkrun,Township,Columbiana,Property,roads,A,-999,1,409,562,42.121524810791016,57.878475189208984,3902924906,7.878475189208984,1,0,0,0
3902924906,1994,Elkrun,Township,Columbiana,Property,roads,R,5,1.5,440,328,57.29166793823242,42.70833206176758,3902924906,-7.291667938232422,0,0,0,1
3902924906,1995,Elkrun,Township,Columbiana,Property,roads,R,5,2,336,184,64.615386962890625,35.384613037109375,3902924906,-14.615386962890625,0,0,0,0
3902924906,1997,Elkrun,Township,Columbiana,Property,roads,A,5,1,98,119,45.16128921508789,54.83871078491211,3902924906,4.838710784912109,1,0,1,1
3902924906,2000,Elkrun,Township,Columbiana,Property,roads,R,5,1.5,281,226,55.42406463623047,44.57593536376953,3902924906,-5.424064636230469,0,0,0,1
3902924906,2004,Elkrun,Township,Columbiana,Property,roads,R,5,1.5,482,516,48.296592712402344,51.703407287597656,3902924906,1.7034072875976563,1,1,1,1
3902924906,2005,Elkrun,Township,Columbiana,Property,roads,R,5,2,351,208,62.79069900512695,37.20930099487305,3902924906,-12.790699005126953,0,0,0,0
3902924906,2009,Elkrun,Township,Columbiana,Property,roads,R,5,1.5,401,162,71.22557830810547,28.77442169189453,3902924906,-21.22557830810547,0,0,0,0
3902924906,2010,Elkrun,Township,Columbiana,Property,roads,R,5,2,481,204,70.21897888183594,29.781021118164063,3902924906,-20.218978881835938,0,0,0,0
3902924906,2015,Elkrun,Township,Columbiana,Property,roads,R,5,2,436,193,69.316375732421875,30.683624267578125,3902924906,-19.316375732421875,0,0,0,0
3902924906,2016,Elkrun,Township,Columbiana,Property,roads,A,5,2.55,441,504,46.66666793823242,53.33333206176758,3902924906,3.333332061767578,1,0,1,1
3902924906,2017,Elkrun,Township,Columbiana,Property,roads,A,5,2.41,192,239,44.54756546020508,55.45243453979492,3902924906,5.452434539794922,1,0,0,1
3902924906,2018,Elkrun,Township,Columbiana,Property,roads,A,5,1,400,369,52.01560592651367,47.98439407348633,3902924906,-2.015605926513672,0,1,1,1
3902924906,2019,Elkrun,Township,Columbiana,property,roads,R,5,1.5,261,148,63.81418228149414,36.18581771850586,3902924906,-13.81418228149414,0,0,0,0
3902924906,2020,Elkrun,Township,Columbiana,property,roads,R,5,2,642,358,64.19999694824219,35.80000305175781,3902924906,-14.199996948242188,0,0,0,0
3902925998,1991,Fairfield,Township,Columbiana,Property,roads,R,5,1.6,1678,840,66.64019012451172,33.35980987548828,3902925998,-16.64019012451172,0,0,0,0
3902925998,1996,Fairfield,Township,Columbiana,Property,roads,R,5,1.6,2544,1805,58.4962043762207,41.5037956237793,3902925998,-8.496204376220703,0,0,0,0
3902925998,2001,Fairfield,Township,Columbiana,Property,roads,R,5,1.6,1388,1075,56.35403823852539,43.64596176147461,3902925998,-6.354038238525391,0,0,0,1
3902925998,2006,Fairfield,Township,Columbiana,Property,roads,R,5,1.6,2473,1579,61.03158950805664,38.96841049194336,3902925998,-11.03158950805664,0,0,0,0
3902925998,2011,Fairfield,Township,Columbiana,Property,roads,R,5,1.6,2255,1316,63.147579193115234,36.852420806884766,3902925998,-13.147579193115234,0,0,0,0
3902925998,2016,Fairfield,Township,Columbiana,Property,roads,R,5,1.6,3306,1869,63.884056091308594,36.115943908691406,3902925998,-13.884056091308594,0,0,0,0
3902925998,2021,Fairfield,Township,Columbiana,property,roads,R,5,1.6,750,324,69.83240509033203,30.16759490966797,3902925998,-19.83240509033203,0,0,0,0
3902928238,1995,Franklin,Township,Columbiana,Property,roads,R,5,1.6,182,71,71.93675994873047,28.06324005126953,3902928238,-21.93675994873047,0,0,0,0
3902928238,2000,Franklin,Township,Columbiana,Property,roads,R,5,1.6,211,157,57.33695602416992,42.66304397583008,3902928238,-7.336956024169922,0,0,0,1
3902928238,2005,Franklin,Township,Columbiana,Property,roads,R,5,1.6,180,85,67.924530029296875,32.075469970703125,3902928238,-17.924530029296875,0,0,0,0
3902928238,2010,Franklin,Township,Columbiana,Property,roads,R,5,1.6,210,89,70.23411560058594,29.765884399414063,3902928238,-20.234115600585938,0,0,0,0
3902928238,2015,Franklin,Township,Columbiana,Property,roads,R,5,1.6,174,59,74.67810821533203,25.32189178466797,3902928238,-24.67810821533203,0,0,0,0
3902928238,2018,Franklin Township Road District,Road District,Columbiana,Property,roads,A,5,2,68,42,61.818180084228516,38.181819915771484,NA,-11.818180084228516,0,0,0,0
3902928238,2020,Franklin,Township,Columbiana,property,roads,R,5,1.6,298,99,75.06297302246094,24.937026977539063,3902928238,-25.062973022460938,0,0,0,0
3902933264,1991,Hanover,Township,Columbiana,Property,roads,R,5,1,633,337,65.25772857666016,34.742271423339844,3902933264,-15.257728576660156,0,0,0,0
3902933264,1994,Hanover,Township,Columbiana,Property,roads,R,5,1.1,843,429,66.2735824584961,33.726417541503906,3902933264,-16.273582458496094,0,0,0,0
3902933264,1995,Hanover,Township,Columbiana,Property,roads,A,5,1.5,435,609,41.66666793823242,58.33333206176758,3902933264,8.333332061767578,1,0,0,0
3902933264,2000,Hanover,Township,Columbiana,Property,roads,R,5,1.1,633,443,58.82899475097656,41.17100524902344,3902933264,-8.8289947509765625,0,0,0,0
3902933264,2001,Hanover,Township,Columbiana,Property,roads,R,5,1,689,302,69.5257339477539,30.474266052246094,3902933264,-19.525733947753906,0,0,0,0
3902933264,2004,Hanover,Township,Columbiana,Property,roads,R,5,1.1,942,841,52.832305908203125,47.167694091796875,3902933264,-2.832305908203125,0,1,1,1
3902933264,2005,Hanover,Township,Columbiana,Property,roads,R,5,1,657,495,57.03125,42.96875,3902933264,-7.03125,0,0,0,1
3902933264,2009,Hanover,Township,Columbiana,Property,roads,R,5,1.1,679,473,58.94097137451172,41.05902862548828,3902933264,-8.940971374511719,0,0,0,0
3902933264,2011,Hanover,Township,Columbiana,Property,roads,R,5,1,713,290,71.08673858642578,28.91326141357422,3902933264,-21.08673858642578,0,0,0,0
3902933264,2014,Hanover,Township,Columbiana,Property,roads,R,5,1.1,830,263,75.93778228759766,24.062217712402344,3902933264,-25.937782287597656,0,0,0,0
3902933264,2016,Hanover,Township,Columbiana,Property,roads,R,5,1,737,276,72.75419616699219,27.245803833007813,3902933264,-22.754196166992188,0,0,0,0
