fips_id,year,n_sales,median_sale_amount,mean_sale_amount,log_median_sale_amount,log_mean_sale_amount,fatal_crashes,fatalities,persons_involved,vehicles_involved,any_fatal_crash,pop,medfamy,poverty,unemprate,pctown,pctrent,votes_pct_for,votes_pct_against,purpose2,description,fatal_crashes_per_10k,fatalities_per_10k
3900108350,2016,26,68204.5,78593.095,11.130265824059503,11.272039124685499,0,0,0,0,0,1644,36305.359375,0.24400000274181366,0.017999999225139618,0.7785888314247131,0.22141119837760925,NA,NA,NA,NA,0,0
3900108350,2017,35,56070,77659.49285714286,10.934356189117718,11.260089072967437,0,0,0,0,0,1668,36131.328125,0.23100000619888306,0.032999999821186066,0.7691846489906311,0.2308153510093689,NA,NA,NA,NA,0,0
3900108350,2018,18,57855,72399.17666666667,10.965695159310437,11.189950206301779,1,1,2,2,1,1506,36681.80859375,0.2840000092983246,0.07000000029802322,0.7941567301750183,0.20584329962730408,NA,NA,NA,NA,6.6401062416998675,6.6401062416998675
3900108350,2019,19,92450,76960.94736842105,11.43442323681527,11.251053395144552,0,0,0,0,0,1223,32895,0.3089999854564667,0.06499999761581421,0.8601799011230469,0.13982011377811432,NA,NA,NA,NA,0,0
3900108350,2020,17,75180,70747.36941176471,11.22764051711817,11.16687063335508,0,0,0,0,0,1100,23520,0.20999999344348907,0.08500000089406967,0.8327272534370422,0.16727273166179657,62.447845458984375,37.552154541015625,roads,R,0,0
3900108350,2021,8,141411.25,135108.4375,11.859427590807341,11.813832975736108,0,0,0,0,0,1002,24623.609375,0.1459999978542328,0.08799999952316284,0.9411177635192871,0.05888223648071289,NA,NA,NA,NA,0,0
3900109722,2006,14,32700,36538.357142857145,10.395130356885344,10.506117868408303,0,0,0,0,0,1042.333333,44047.71333,0.2015,0.036333333,0.791068084,0.208931916,NA,NA,NA,NA,0,0
3900109722,2007,21,48150,41321.514761904764,10.782076417226271,10.629138581852654,0,0,0,0,0,1017.888889,45283.26222,0.195416667,0.033888889,0.807392483,0.192607517,NA,NA,NA,NA,0,0
3900109722,2008,24,15450,21896.77,9.645364282325891,9.994094416342607,0,0,0,0,0,993.4444444,46518.81111,0.189333333,0.031444444,0.823716881,0.176283119,NA,NA,NA,NA,0,0
3900109722,2009,23,15450,28528.044347826086,9.645364282325891,10.258642894638522,0,0,0,0,0,969,47754.36,0.18325,0.029,0.84004128,0.15995872,NA,NA,NA,NA,0,0
3900109722,2010,9,32000,43975.555555555555,10.373491181781864,10.691389202966675,0,0,0,0,0,921,36848,0.177166667,0.039,0.843648209,0.156351792,NA,NA,NA,NA,0,0
3900109722,2011,3,14343.279999999999,42788.76,9.571036818821577,10.664030730257622,0,0,0,0,0,798,35970.51,0.171083333,0.006,0.84085213,0.15914787,NA,NA,NA,NA,0,0
3900109722,2012,24,20328,38449.84,9.919754525,10.557109813676757,0,0,0,0,0,838,40648.6,0.165,0.058,0.844868735,0.155131265,NA,NA,NA,NA,0,0
3900109722,2013,10,37130,46682.75,10.522180547171125,10.751129996404767,0,0,0,0,0,918,40863.68,0.136,0.087,0.921568628,0.078431373,NA,NA,NA,NA,0,0
3900109722,2014,19,14880,29817.904736842105,9.607773308387083,10.302864322162733,0,0,0,0,0,775,38870,0.178,0.092,0.881290323,0.118709677,NA,NA,NA,NA,0,0
3900109722,2015,9,60450,76580.33333333333,11.009571856042939,11.246095577768395,0,0,0,0,0,957,40299.68,0.164,0.075,0.880877743,0.119122257,NA,NA,NA,NA,0,0
3900109722,2016,8,16158.869999999999,268792.8425,9.690224403887594,12.501696259672444,0,0,0,0,0,934,40072.76171875,0.1770000010728836,0.0689999982714653,0.861884355545044,0.13811562955379486,NA,NA,NA,NA,0,0
3900109722,2017,12,48505,47299.791666666664,10.789422164395384,10.764261169960106,0,0,0,0,0,887,38359,0.2680000066757202,0.03400000184774399,0.7632468938827515,0.23675310611724854,NA,NA,NA,NA,0,0
3900109722,2018,11,60465,65851.09090909091,11.009819964219377,11.095151273611133,0,0,0,0,0,991,39995.640625,0.2709999978542328,0.03500000014901161,0.7527749538421631,0.24722503125667572,NA,NA,NA,NA,0,0
3900109722,2019,20,51600,61127.037,10.851276951469654,11.020709551375276,0,0,0,0,0,1489,30906.6796875,0.4180000126361847,0.03700000047683716,0.6218938827514648,0.37810611724853516,NA,NA,NA,NA,0,0
3900109722,2020,9,40740,43801.333333333336,10.614965689780798,10.687419537301512,0,0,0,0,0,1698,41825.28125,0.31299999356269836,0,0.7226148247718811,0.2773851454257965,NA,NA,NA,NA,0,0
3900109722,2021,8,80717.5,75063.125,11.2987106832892,11.226084705182346,0,0,0,0,0,1906,46918.23828125,0.3190000057220459,0,0.708814263343811,0.29118573665618896,NA,NA,NA,NA,0,0
3900128196,2006,23,44690,59886.21130434783,10.707505041927497,11.00020156235159,0,0,0,0,0,1409.666667,52514.89333,0.119,0.052333333,0.718556591,0.281443409,NA,NA,NA,NA,0,0
3900128196,2007,20,61525,70629.2555,11.027198875259257,11.165199721500747,0,0,0,0,0,1449.111111,54512.66889,0.115666667,0.053888889,0.713112771,0.286887229,NA,NA,NA,NA,0,0
3900128196,2008,25,35020,44282.8724,10.463674605839843,10.698353253734027,1,1,3,1,1,1488.555556,56510.44444,0.112333333,0.055444444,0.707668951,0.292331049,NA,NA,NA,NA,6.717921920812742,6.717921920812742
3900128196,2009,26,23175,37448.066538461535,10.050829390434055,10.530710359801164,0,0,0,0,0,1528,58508.22,0.109,0.057,0.702225131,0.297774869,NA,NA,NA,NA,0,0
3900128196,2010,12,30700,48741.666666666664,10.332017933575289,10.794289521643117,0,0,0,0,0,1490,56143,0.105666667,0.034,0.776510067,0.223489933,NA,NA,NA,NA,0,0
3900128196,2011,2,99960,99960,11.512525384948889,11.512525384948889,1,1,2,2,1,1109,54189.05,0.102333333,0.073,0.840396754,0.159603246,NA,NA,NA,NA,9.017132551848512,9.017132551848512
3900128196,2012,11,28800,68822.0509090909,10.268130666124037,11.139279479969488,1,1,2,2,1,1098,59786.35,0.099,0.098,0.949908925,0.050091075,NA,NA,NA,NA,9.107468123861567,9.107468123861567
3900128196,2013,8,53932.5,47693.25,10.895488543644758,10.772545157429066,1,1,2,1,1,1063,59337.5,0.164,0.061,0.816556914,0.183443086,NA,NA,NA,NA,9.407337723424272,9.407337723424272
3900128196,2014,19,56730,60309.42315789474,10.946058450320614,11.007243641781397,1,1,3,2,1,1078,55819.16,0.169,0.098,0.769944341,0.230055659,NA,NA,NA,NA,9.276437847866418,9.276437847866418
3900128196,2015,28,37665,56349.264642857146,10.536486560259796,10.939324469566573,0,0,0,0,0,1133,60444,0.25,0.085,0.668137688,0.331862312,NA,NA,NA,NA,0,0
3900128196,2016,12,50277.5,51898.8925,10.825312939908757,10.857052729812617,1,1,1,1,1,1118,46258.03125,0.21699999272823334,0.04800000041723251,0.6806797981262207,0.3193202018737793,NA,NA,NA,NA,8.94454382826476,8.94454382826476
3900128196,2017,8,20915,31494.875,9.948221883876299,10.357580113164204,0,0,0,0,0,1080,39493.75,0.3330000042915344,0.04800000041723251,0.574999988079071,0.42500001192092896,NA,NA,NA,NA,0,0
3900128196,2018,8,62640,50253.375,11.045159330664685,10.824832987845014,0,0,0,0,0,888,42325.5,0.22300000488758087,0.032999999821186066,0.6328828930854797,0.36711710691452026,NA,NA,NA,NA,0,0
3900128196,2019,15,34400,44562.62,10.44581184336149,10.70465067000015,1,1,2,2,1,815,37941.48046875,0.29899999499320984,0,0.7104294300079346,0.28957054018974304,NA,NA,NA,NA,12.269938650306749,12.269938650306749
3900128196,2020,12,38220,90006,10.551114217794265,11.407631613756946,1,1,3,2,1,794,39623.640625,0.18400000035762787,0,0.5944584608078003,0.4055415689945221,NA,NA,NA,NA,12.594458438287154,12.594458438287154
3900128196,2021,12,61212.5,90539.16666666667,11.022106696010573,11.413537816912543,1,1,1,1,1,887,44575.1484375,0.2290000021457672,0,0.6888387799263,0.31116122007369995,NA,NA,NA,NA,11.273957158962796,11.273957158962796
3900131668,2006,17,16241.000000000002,26512.64705882353,9.695294188174604,10.185377145630719,0,0,0,0,0,653.6666667,34709.30333,0.2685,0.134333333,0.711251586,0.288748414,NA,NA,NA,NA,0,0
3900131668,2007,18,37450,60648.194444444445,10.530761988945365,11.012845143845702,1,1,1,1,1,640.1111111,33841.71556,0.288083333,0.144888889,0.714515739,0.285484261,NA,NA,NA,NA,15.622287797528593,15.622287797528593
3900131668,2008,12,17510,40470.416666666664,9.770527425279898,10.608326533509194,1,1,2,2,1,626.5555556,32974.12778,0.307666667,0.155444444,0.717779893,0.282220108,NA,NA,NA,NA,15.96027664366304,15.96027664366304
3900131668,2009,13,41200,40601.807692307695,10.626193535337618,10.611567869039717,0,0,0,0,0,613,32106.54,0.32725,0.166,0.721044046,0.278955954,NA,NA,NA,NA,0,0
3900131668,2010,12,25000,26266.5,10.126631103850338,10.176049641980065,1,1,1,1,1,633,30250,0.346833333,0.225,0.873617694,0.126382307,NA,NA,NA,NA,15.797788309636651,15.797788309636651
3900131668,2012,7,34560,50214.857142857145,10.450452222917992,10.824066220913647,0,0,0,0,0,619,39187.5,0.386,0.175,0.888529887,0.111470113,NA,NA,NA,NA,0,0
3900131668,2014,7,8137.5,31311.77142857143,9.004238286516825,10.351749389806308,0,0,0,0,0,580,49258.64,0.302,0.151,0.865517241,0.134482759,NA,NA,NA,NA,0,0
3900131668,2015,5,13950,44063.4,9.543234787249512,10.69338478487794,1,1,2,1,1,619,51079.32,0.302,0.02,0.655896607,0.344103393,NA,NA,NA,NA,16.15508885298869,16.15508885298869
3900131668,2016,9,13877.5,37304.944444444445,9.538024102564316,10.526881155679051,1,1,1,1,1,721,NA,0.13899999856948853,0.017000000923871994,0.6893203854560852,0.3106796145439148,NA,NA,NA,NA,13.869625520110956,13.869625520110956
3900131668,2017,7,44500,52681.642857142855,10.703244468154331,10.872022340965923,0,0,0,0,0,628,35219.96875,0.06400000303983688,0.06199999898672104,0.6671974658966064,0.33280253410339355,NA,NA,NA,NA,0,0
3900131668,2018,5,16029.75,33029.55,9.68220164972403,10.405157894313827,0,0,0,0,0,661,44043.75,0.04800000041723251,0.06199999898672104,0.754916787147522,0.24508321285247803,NA,NA,NA,NA,0,0
3900131668,2019,14,27713.5,35529.85571428572,10.229674938072804,10.478128628052302,0,0,0,0,0,708,44589.28125,0.04899999871850014,0.03999999910593033,0.7175140976905823,0.28248587250709534,NA,NA,NA,NA,0,0
3900131668,2020,3,15960,52640,9.6778408710038,10.8712315659992,1,1,1,1,1,648,43312.921875,0.03700000047683716,0.03799999877810478,0.8240740895271301,0.17592592537403107,NA,NA,NA,NA,15.432098765432098,15.432098765432098
3900131668,2021,1,56606,56606,10.94387026564006,10.94387026564006,0,0,0,0,0,581,45538.78125,0.03400000184774399,0.04800000041723251,0.7969018816947937,0.2030981034040451,NA,NA,NA,NA,0,0
3900138486,2006,35,27250.000000000004,35070.84342857143,10.21280880009139,10.465125392704495,1,1,6,2,1,1205.666667,31050.56333,0.3005,0.134333333,0.552829132,0.447170868,NA,NA,NA,NA,8.294166433980049,8.294166433980049
3900138486,2007,32,26750,38558.6203125,10.194289752324153,10.559934967806862,0,0,0,0,0,1228.777778,30069.75556,0.305416667,0.149555556,0.549729225,0.450270775,NA,NA,NA,NA,0,0
3900138486,2008,23,14311.85,18872.018260869565,9.568843144418148,9.845435588704124,0,0,0,0,0,1251.888889,29088.94778,0.310333333,0.164777778,0.546629318,0.453370682,NA,NA,NA,NA,0,0
3900138486,2009,9,20600,22830.522222222222,9.933046354777673,10.035853613647781,0,0,0,0,0,1275,28108.14,0.31525,0.18,0.543529412,0.456470588,NA,NA,NA,NA,0,0
3900138486,2010,8,9500,16983.75,9.159047077588632,9.740012283538533,1,1,1,1,1,1184,29674,0.320166667,0.156,0.679054054,0.320945946,NA,NA,NA,NA,8.445945945945946,8.445945945945946
