"tendigit_fips","year","tax_type","purpose2","description","millage_percent","duration","votes_pct_for","fail_flg"
3905502904,2010,"Property","roads","R",1,5,69.3376068376068,0
3905502904,2011,"Property","roads","R",1,5,66.0941000746826,0
3905502904,2013,"Property","roads","R",1,5,75.0362844702467,0
3905502904,2014,"Property","roads","A",2,5,51.9322622666088,0
3905502904,2015,"Property","roads","R",1,5,68.2242990654206,0
3905502904,2016,"Property","roads","R",1,5,67.6116407425991,0
3905502904,2017,"Property","roads","R",1,5,70.9521247982786,0
3905502904,2018,"Property","roads","R",2,5,72.637394591451,0
3905503590,1991,"Property","roads","R",1.1,5,65.1570247933884,0
3905503590,1994,"Property","roads","R",1,5,67.7704824436198,0
3905503590,1995,"Property","roads","R",2,5,69.8722498225692,0
3905503590,1996,"Property","roads","R",2,5,59.261407579273,0
3905503590,1999,"Property","roads","R",1,5,71.4093959731544,0
3905503590,2000,"Property","roads","R",2,5,66.0240963855422,0
3905503590,2001,"Property","roads","R",2,5,75.6707092980522,0
3905503590,2004,"Property","roads","R",1,5,57.6131068690816,0
3905503590,2005,"Property","roads","R",2,5,50.4823989569752,0
3905503590,2006,"Property","roads","R",2,5,56.2476334721696,0
3905503590,2009,"Property","roads","R",1,5,64.3257116192254,0
3905503590,2010,"Property","roads","R",2,5,61.5612648221344,0
3905503590,2011,"Property","roads","R",2,5,64.5277424819992,0
3905503590,2013,"Property","roads","R",1,5,74.6241731809982,0
3905503590,2014,"Property","roads","R",2,5,74.3030303030303,0
3905503590,2015,"Property","roads","R",2,5,70.9307875894988,0
3905503590,2018,"Property","roads","R",1,5,74.611154752553,0
3905510464,1992,"Property","roads","R",1.1,5,58.289241622575,0
3905510464,1996,"Property","roads","R",1.1,5,52.7659574468085,0
3905510464,2002,"Property","roads","R",1.1,4,61.9047619047619,0
3905510464,2007,"Property","roads","R",1.1,5,65.9058487874465,0
3905510464,2011,"Property","roads","R",1.1,5,67.1517671517671,0
3905510464,2014,"Property","roads","A",1.75,5,46.2284482758621,1
3905510464,2015,"Property","roads","A",3,5,49.5887191539365,1
3905510464,2016,"Property","roads","A",3,5,51.6816143497758,0
3905513561,1993,"Property","roads","R",4,5,67.9828326180257,0
3905513561,1998,"Property","roads","R",4,5,60.5811403508772,0
3905513561,2002,"Property","roads","R",2,5,50.9698275862069,0
3905513561,2007,"Property","roads","R",2,5,64.9712879409352,0
3905513561,2012,"Property","roads","R",2,5,64.1690340909091,0
3905513561,2016,"Property","roads","A",3,3,45.3687521845509,1
3905513561,2017,"Property","roads","R",2,5,70.3488372093023,0
3905513988,1993,"Property","roads","R",1.5,5,64.6731054977712,0
3905513988,1994,"Property","roads","R",1,5,67.3679498657117,0
3905513988,1995,"Property","roads","R",1.5,5,68.1724845995893,0
3905513988,1998,"Property","roads","R",1.5,5,64.7711826008156,0
3905513988,1999,"Property","roads","R",1,5,66.4252797893351,0
3905513988,2000,"Property","roads","R",1.5,5,65.195530726257,0
3905513988,2003,"Property","roads","R",1.5,5,58.9773387565369,0
3905513988,2004,"Property","roads","R",1,5,54.4161794912308,0
3905513988,2005,"Property","roads","R",1.5,5,66.5404996214989,0
3905513988,2008,"Property","roads","A",0.7,5,51.5121467526029,0
3905513988,2009,"Property","roads","R",1,5,68.8246536072623,0
3905513988,2010,"Property","roads","R",1.5,5,61.7081695063346,0
3905513988,2013,"Property","roads","R",1.5,5,71.1,0
3905513988,2014,"Property","roads","A",2,5,40.8287147004487,1
3905513988,2015,"Property","roads","R",1.5,5,73.8555442522889,0
3905513988,2016,"Property","roads","A",2.5,5,56.9000507356672,0
3905513988,2018,"Property","roads","R",1,1000,77.0780363778604,0
3905515168,1991,"Property","roads","A",2.4,5,53.2062391681109,0
3905515168,1997,"Property","roads","R",2.4,5,55.7377049180328,0
3905515168,2002,"Property","roads","R",2.4,5,62.1509824198552,0
3905515168,2007,"Property","roads","R",2.4,5,65.3198653198653,0
3905515168,2011,"Property","roads","R",2.4,5,64.5004849660524,0
3905515168,2014,"Property","roads","A",2,5,41.9939577039275,1
3905515168,2015,"Property","roads","A",2,5,49.0644490644491,1
3905515168,2016,"Property","roads","A",2,5,46.9939879759519,1
3905532914,1994,"Property","roads","R",0.8,5,70.6129303106633,0
3905532914,1998,"Property","roads","R",1,5,51.373182552504,0
3905532914,2003,"Property","roads","R",0.8,5,65.1418115279048,0
3905532914,2008,"Property","roads","R",1,5,59.3282072035613,0
3905532914,2009,"Property","roads","R",0.8,5,68.010752688172,0
3905532914,2013,"Property","roads","R",1,5,64.7657841140529,0
3905536946,1994,"Property","roads","R",1.5,5,57.6051779935275,0
3905536946,1995,"Property","roads","A",3,5,51.3626834381551,0
3905536946,1998,"Property","roads","R",1.5,5,56.7610062893082,0
3905536946,2000,"Property","roads","R",3,5,67.4334140435835,0
3905536946,2003,"Property","roads","R",1.5,5,60.381861575179,0
3905536946,2005,"Property","roads","R",3,5,44.4651162790698,1
3905536946,2006,"Property","roads","A",3,5,48.3701366982124,1
3905536946,2007,"Property","roads","R",3,5,51.5653775322284,0
3905536946,2008,"Property","roads","R",1.5,5,60.5288007554296,0
3905536946,2012,"Property","roads","R",3,5,60.2777777777778,0
3905536946,2014,"Property","roads","R",1.5,5,66.1016949152542,0
3905536946,2015,"Property","roads","A",7,5,37.8151260504202,1
3905536946,2016,"Property","roads","R",3,5,65.5984919886899,0
3905549700,1992,"Income","roads","A",0.25,-999,57.0701932858596,0
3905549714,1993,"Property","roads","A",2.5,5,45.4379562043796,1
3905549714,1994,"Property","roads","A",2.5,4,39.8558187435633,1
3905549714,1997,"Property","roads","A",2,5,39.5770392749245,1
3905549714,1998,"Property","roads","R",1.5,5,37,1
3905549714,2001,"Property","roads","A",1.65,5,57.6112412177986,0
3905549714,2002,"Property","roads","R",2.5,5,34.8467650397276,1
3905549714,2007,"Property","roads","A",0.5,5,57.5609756097561,0
3905549714,2008,"Property","roads","R",2.5,5,32.9642248722317,1
3905549714,2009,"Property","roads","A",2.5,5,50.7507507507508,0
3905549714,2011,"Property","roads","A",2.5,5,76.7790262172285,0
3905549714,2012,"Property","roads","R",2.5,5,51.0729613733906,0
3905549714,2013,"Property","roads","R",2.5,5,21.256038647343,1
3905549714,2017,"Property","roads","A",2.5,5,57.3696145124717,0
3905551842,1991,"Property","roads","A",1.5,5,59.8086124401914,0
3905551842,1992,"Property","roads","R",1,5,49.5502861815209,1
3905551842,1997,"Property","roads","R",1.3,5,59.6491228070175,0
3905551842,2002,"Property","roads","R",1.3,5,63.8668779714738,0
3905551842,2004,"Property","roads","R",1.3,5,38.556338028169,1
3905551842,2010,"Property","roads","R",1,5,73.3482642777156,0
3905551842,2014,"Property","roads","R",1,5,70.5426356589147,0
3905553340,1991,"Property","roads","R",2,5,98.893552079359,0
3905553340,1994,"Property","roads","A",2,1000,47.2451790633609,1
3905553340,1996,"Property","roads","A",2,5,42.274678111588,1
3905553340,1998,"Property","roads","R",2.1,5,65.0068524440384,0
3905553340,1999,"Property","roads","A",1.5,1000,52.390243902439,0
3905553340,2000,"Property","roads","R",2.1,5,40.2660217654172,1
3905553340,2003,"Property","roads","R",1,5,67.1250818598559,0
3905553340,2004,"Property","roads","R",1,5,52.0205066344994,0
3905553340,2005,"Property","roads","R",2,5,66.1397407524502,0
3905553340,2007,"Property","roads","A",1,5,69.8257080610022,0
3905553340,2009,"Property","roads","A",0.75,5,58.3221476510067,0
3905553340,2010,"Property","roads","R",2.1,5,61.1396913335971,0
3905553340,2013,"Property","roads","R",0.75,5,80.1112201504743,0
3905553340,2014,"Property","roads","R",2,5,74.0905057675244,0
3905553340,2015,"Property","roads","R",2.1,5,73.479125248509,0
3905553340,2018,"Property","roads","R",0.75,5,66.7594433399602,0
3905554292,1993,"Property","roads","R",2,5,95.6971677559913,0
3905554292,1994,"Property","roads","R",2.2,5,80,0
3905554292,1998,"Property","roads","R",2.8,5,52.7675276752767,0
3905554292,2000,"Property","roads","R",2.2,5,61.6053169734151,0
3905554292,2002,"Property","roads","R",2.8,5,80.4136253041362,0
3905554292,2004,"Property","roads","R",1.9,1000,26.6792452830189,1
3905554292,2005,"Property","roads","R",2.8,5,67.9174484052533,0
3905554292,2010,"Property","roads","R",1.9,5,56.1359026369168,0
3905554292,2014,"Property","roads","R",2,5,64.1151255358236,0
3905554292,2016,"Property","roads","R",1.9,5,64.2563399588759,0
3905559948,1991,"Property","roads","R",0.9,5,83.5820895522388,0
3905559948,1992,"Property","roads","A",2,5,52.027027027027,0
3905559948,1994,"Property","roads","R",1.8,5,60.3978300180832,0
3905559948,1997,"Property","roads","R",0.9,5,69.2567567567568,0
3905559948,1999,"Property","roads","R",1.8,5,66.2365591397849,0
3905559948,2000,"Property","roads","R",0.9,5,58.3710407239819,0
3905559948,2004,"Property","roads","A",2.5,5,31.7157712305026,1
3905559948,2005,"Property","roads","R",0.9,5,69.6711327649208,0
3905559948,2008,"Property","roads","A",1.5,5,48.7179487179487,1
3905559948,2010,"Property","roads","A",1.5,5,46.3623395149786,1
3905559948,2013,"Property","roads","R",1.5,5,79.1914387633769,0
3905559948,2014,"Property","roads","R",0.9,5,56.2231759656652,0
3905559948,2017,"Property","roads","A",7,5,61.0752688172043,0
3905559948,2018,"Property","roads","A",2,5,53.584229390681,0
3905569232,1994,"Property","roads","R",1.8,5,78.5046728971963,0
3905569232,1997,"Property","roads","R",2.75,5,43.9404847612191,1
3905569232,2001,"Property","roads","R",2.75,5,53.2622076323348,0
3905569232,2004,"Property","roads","R",1.8,5,46.7760844079719,1
3905569232,2006,"Property","roads","R",2.75,5,69.3981638898334,0
3905569232,2008,"Property","roads","R",1.8,5,55.6231003039514,0
3905569232,2011,"Property","roads","R",2.75,5,67.0020818875781,0
3905569232,2013,"Property","roads","R",1.8,5,79.4058068872384,0
3905569232,2016,"Property","roads","R",2.75,5,57.6215505913272,0
3905569232,2017,"Property","roads","A",1.4,1000,71.8095881161377,0
3905569232,2018,"Property","roads","R",2.75,1000,52.535819877189,0
3905573684,2018,"Property","roads","A",1.5,5,59.6153846153846,0
3905576628,1993,"Property","roads","R",2.35,5,68.7853107344633,0
3905576628,1995,"Property","roads","R",1,5,36.8863955119215,1
3905576628,1999,"Property","roads","R",2.35,5,45.7253886010363,1
3905576628,2000,"Property","roads","R",1,5,42.9347826086957,1
3905576628,2001,"Property","roads","R",4,5,55.5555555555556,0
3905576628,2003,"Property","roads","A",4,5,62.1673003802281,0
3905576628,2004,"Property","roads","R",2.35,5,44.5137157107232,1
3905576628,2007,"Property","roads","R",2.35,5,67.9715302491103,0
3905576628,2008,"Property","roads","R",1,5,40.1997503121099,1
3905576628,2010,"Property","roads","R",1,5,65.7894736842105,0
3905576628,2012,"Property","roads","R",2.35,5,50.709219858156,0
3905576628,2015,"Property","roads","R",1,5,65.4197838736492,0
3905577574,1999,"Property","roads","R",5,5,67.827868852459,0
3905577574,2004,"Property","roads","R",5,5,42.4396442185515,1
3905577574,2005,"Property","roads","R",5,5,78.0167264038232,0
3905577574,2010,"Property","roads","R",5,5,69.2421991084695,0
3905577574,2015,"Property","roads","R",5,5,79.0030211480363,0
3905704220,2016,"Property","roads","A",2.2,5,56.8181818181818,0
3905704720,1991,"Property","roads","A",2.2,5,63.904003109211,0
3905704720,1992,"Property","roads","R",1,5,54.3327407237484,0
3905704720,1998,"Property","roads","R",1,1000,59.012111137497,0
3905704720,2001,"Property","roads","R",1.9,5,67.4908424908425,0
3905704720,2003,"Property","roads","R",1,5,62.1395442629562,0
3905704720,2006,"Property","roads","A",0.8,5,41.3548163548164,1
3905704720,2008,"Property","roads","R",1,5,65.9529535988737,0
3905704720,2011,"Property","roads","R",1.9,5,53.5634625597451,0
3905704720,2013,"Property","roads","R",1,5,71.789724143059,0
3905704720,2014,"Property","roads","A",2,5,52.3815384615385,0
3905704720,2016,"Property","roads","R",3.4,5,53.359489946052,0
3905704720,2017,"Property","roads","R",1,1000,72.741116751269,0
3905704724,1991,"Property","roads","A",1,5,66.0179640718563,0
3905704724,1995,"Property","roads","R",0.8,5,68.3453237410072,0
3905704724,1997,"Property","roads","R",1,5,61.3160518444666,0
3905704724,2000,"Property","roads","R",0.5,5,60.4232804232804,0
3905704724,2002,"Property","roads","R",1,5,61.9546247818499,0
3905704724,2004,"Property","roads","R",0.5,5,60.4454685099846,0
3905704724,2006,"Property","roads","A",0.5,5,53.6106032906764,0
3905704724,2009,"Property","roads","R",0.5,5,70.5121293800539,0
3905704724,2012,"property","roads","R",1.5,5,64.6990291262136,0
3905704724,2014,"Property","roads","R",0.9,5,57.3948439620081,0
3905704724,2016,"Property","roads","R",1.5,5,64.9502762430939,0
3905725914,1997,"Property","roads","A",1.95,5,71.3074870506985,0
3905725914,2004,"Income","roads","A",0.25,10,51.6577618385421,0
3905725914,2014,"Income","roads","R",0.25,10,63.4089347079038,0
3905738374,2000,"Property","roads","A",3,5,35.8490566037736,1
3905738374,2013,"Property","roads","A",1.8,5,56.9620253164557,0
3905738374,2017,"Property","roads","R",1.8,5,68.7878787878788,0
3905738626,2002,"Property","roads","A",2,5,45.6896551724138,1
3905738626,2003,"Property","roads","A",2,5,45.4976303317536,1
3905738626,2004,"Property","roads","A",2,5,47.5663716814159,1
3905738626,2006,"Property","roads","A",2,5,46.1065573770492,1
3905738626,2013,"Property","roads","A",5,5,48.792270531401,1
3905754810,1995,"Property","roads","R",1.5,5,91.1154985192498,0
3905754810,2015,"Property","roads","A",1.5,5,47.9623824451411,1
3905768630,2014,"Property","roads","A",1.5,5,57.3816155988858,0
3905768630,2015,"Property","roads","A",1.5,5,61.864406779661,0
3905774216,2011,"Property","roads","R",1,5,90.9985935302391,0
3905774216,2018,"Property","roads","R",1.5,5,89.84375,0
3905774223,1994,"Property","roads","R",1.5,5,95.152198421646,0
3905774223,1995,"Property","roads","R",1.5,5,81.2400635930048,0
3905774223,1997,"Property","roads","R",0.7,5,58.3841463414634,0
3905774223,1998,"Property","roads","R",1,5,74.0112994350282,0
3905774223,2000,"Property","roads","R",1.5,5,59.1373439273553,0
3905774223,2001,"Property","roads","R",0.7,5,93.4139784946236,0
3905774223,2003,"Property","roads","A",1,5,68.0851063829787,0
3905774223,2005,"Property","roads","R",1,5,67.7206851119895,0
3905774223,2006,"Property","roads","R",0.7,5,87.1382636655948,0
3905774223,2010,"Property","roads","R",1.5,5,65.82995951417,0
3905774223,2011,"Property","roads","R",0.7,5,67.8926441351889,0
3905774223,2015,"Property","roads","R",1,5,41.3897280966767,1
3905774223,2017,"Property","roads","R",0.7,5,65.0383141762452,0
3905775201,1993,"Property","roads","A",1.4,5,22.1274685816876,1
3905775201,1995,"Property","roads","A",1,5,51.970802919708,0
3905775201,1997,"Property","roads","R",0.8,1000,86.1888111888112,0
3905775201,2003,"Property","roads","R",0.8,5,21.1275964391691,1
3905775201,2007,"Property","roads","R",0.8,5,75.6722151088348,0
3905775201,2011,"Property","roads","A",0.5,5,46.7441860465116,1
3905775201,2012,"Property","roads","R",0.8,5,33.1417624521073,1
3905775201,2013,"Property","roads","A",0.6,5,82.1145374449339,0
3905775201,2018,"Property","roads","R",0.8,5,96.7964071856287,0
3905786772,1991,"Property","roads","A",3.5,10,47.6167315175097,1
3905786772,2016,"Property","roads","R",0.9,5,23.9764166393711,1
3905786786,1999,"Property","roads","R",0.9,5,78.686918177364,0
3905786786,2005,"Property","roads","R",0.9,5,76.7871485943775,0
3905786786,2009,"Property","roads","R",0.9,5,60.1795540110049,0
3905786786,2010,"Property","roads","A",0.6,5,66.7785234899329,0
3905786786,2014,"Property","roads","R",0.9,5,70.3033838973162,0
3905900282,2006,"Property","roads","A",1.5,5,58.9506172839506,0
3905900282,2010,"Property","roads","R",1.5,5,72.5852272727273,0
3905900282,2015,"Property","roads","R",1.5,5,78.6078098471986,0
3905910996,2000,"Income","roads","A",0.3,1000,34.4137022397892,1
3905910996,2002,"Income","roads","A",0.3,1000,53.0697674418605,0
3905911003,1995,"Property","roads","R",2,5,60.5646630236794,0
3905911003,2000,"Property","roads","R",2,5,57.8713968957871,0
3905911003,2005,"Property","roads","R",2,5,59.2063492063492,0
3905911003,2010,"Property","roads","R",2,5,63.7354651162791,0
3905911003,2015,"Property","roads","R",3,5,59.2400690846287,0
3905912938,1994,"Property","roads","R",0.5,5,64.8648648648649,0
3905912938,1999,"Property","roads","R",0.5,5,52.2361359570662,0
3905912938,2000,"Property","roads","R",0.5,5,47.7428180574555,1
3905912938,2001,"Property","roads","A",0.5,5,50.9293680297398,0
3905912938,2004,"Property","roads","R",1,5,58.8901472253681,0
3905912938,2005,"Property","roads","R",0.5,5,59.5611285266458,0
3905912938,2006,"Property","roads","A",1,5,49.4752623688156,1
3905912938,2007,"Property","roads","A",1,5,43.9672801635992,1
3905912938,2008,"Property","roads","A",1,5,52.0140105078809,0
3905912938,2009,"Property","roads","R",1,5,55.2380952380952,0
3905912938,2010,"Property","roads","A",1,5,49.6923076923077,1
3905912938,2011,"Property","roads","R",0.5,5,49.2732558139535,1
3905912938,2012,"Property","roads","R",1,5,63.1773399014778,0
3905912938,2014,"Property","roads","R",1,5,62.5,0
3905912938,2017,"Property","roads","R",1,5,77.4193548387097,0
3905919694,2018,"Property","roads","A",5,5,44.5652173913043,1
3905937786,2016,"Property","roads","A",0.5,5,47.1754212091179,1
3905943134,1998,"Property","roads","A",0.5,5,53.4798534798535,0
3905944954,1998,"Property","roads","R",3,5,80.6451612903226,0
3905944954,2003,"Property","roads","R",3,5,71.6312056737589,0
3905944954,2006,"Property","roads","R",3,5,63.0630630630631,0
3905944954,2011,"Property","roads","R",3,5,62.5,0
3905944954,2016,"Property","roads","R",3,5,56.3492063492063,0
